,Unnamed: 0,Canton,InitialPower,MainCategory,PlantCategory,SubCategory,TotalPower
10793,10793,NE,0.0,Other renewable energies,Storage power plant,Hydroelectric power,0.0
10794,10794,NE,0.0,Other renewable energies,Pumped storage power plant,Hydroelectric power,0.0
10795,10795,NE,0.0,Other renewable energies,Integrated,Biomass,0.0
10796,10796,NE,0.0,Other renewable energies,Attached,Biomass,0.0
10797,10797,NE,0.0,Other renewable energies,,Biomass,0.0
10798,10798,NE,0.0,Other renewable energies,Continuous power plant,Biomass,0.0
10799,10799,NE,0.0,Other renewable energies,Drinking water power plant,Biomass,0.0
10800,10800,NE,865.0,Other renewable energies,Wastewater treatment,Biomass,880.0
10801,10801,NE,0.0,Other renewable energies,Diversion power plant,Biomass,0.0
10802,10802,NE,1250.1,Other renewable energies,Biomass usage,Biomass,1250.1
10803,10803,NE,0.0,Other renewable energies,Weir plant,Biomass,0.0
10804,10804,NE,0.0,Other renewable energies,Freestanding,Biomass,0.0
10805,10805,NE,0.0,Other renewable energies,Waste incineration,Biomass,0.0
10806,10806,NE,0.0,Other renewable energies,Wastewater power plant,Biomass,0.0
10807,10807,NE,0.0,Other renewable energies,Storage power plant,Biomass,0.0
10808,10808,NE,0.0,Other renewable energies,Pumped storage power plant,Biomass,0.0
10809,10809,NE,0.0,Other renewable energies,Integrated,Waste,0.0
10810,10810,NE,0.0,Other renewable energies,Attached,Waste,0.0
10811,10811,NE,0.0,Other renewable energies,,Waste,0.0
10812,10812,NE,0.0,Other renewable energies,Continuous power plant,Waste,0.0
10813,10813,NE,0.0,Other renewable energies,Drinking water power plant,Waste,0.0
10814,10814,NE,0.0,Other renewable energies,Wastewater treatment,Waste,0.0
10815,10815,NE,0.0,Other renewable energies,Diversion power plant,Waste,0.0
10816,10816,NE,0.0,Other renewable energies,Biomass usage,Waste,0.0
10817,10817,NE,0.0,Other renewable energies,Weir plant,Waste,0.0
10818,10818,NE,0.0,Other renewable energies,Freestanding,Waste,0.0
10819,10819,NE,14145.0,Other renewable energies,Waste incineration,Waste,14145.0
10820,10820,NE,0.0,Other renewable energies,Wastewater power plant,Waste,0.0
10821,10821,NE,0.0,Other renewable energies,Storage power plant,Waste,0.0
10822,10822,NE,0.0,Other renewable energies,Pumped storage power plant,Waste,0.0
10823,10823,NE,0.0,Other renewable energies,Integrated,Natural gas,0.0
10824,10824,NE,0.0,Other renewable energies,Attached,Natural gas,0.0
10825,10825,NE,0.0,Other renewable energies,,Natural gas,0.0
10826,10826,NE,0.0,Other renewable energies,Continuous power plant,Natural gas,0.0
10827,10827,NE,0.0,Other renewable energies,Drinking water power plant,Natural gas,0.0
10828,10828,NE,0.0,Other renewable energies,Wastewater treatment,Natural gas,0.0
10829,10829,NE,0.0,Other renewable energies,Diversion power plant,Natural gas,0.0
10830,10830,NE,0.0,Other renewable energies,Biomass usage,Natural gas,0.0
10831,10831,NE,0.0,Other renewable energies,Weir plant,Natural gas,0.0
10832,10832,NE,0.0,Other renewable energies,Freestanding,Natural gas,0.0
10833,10833,NE,0.0,Other renewable energies,Waste incineration,Natural gas,0.0
10834,10834,NE,0.0,Other renewable energies,Wastewater power plant,Natural gas,0.0
10835,10835,NE,0.0,Other renewable energies,Storage power plant,Natural gas,0.0
10836,10836,NE,0.0,Other renewable energies,Pumped storage power plant,Natural gas,0.0
10837,10837,NE,0.0,Other renewable energies,Integrated,Nuclear energy,0.0
10838,10838,NE,0.0,Other renewable energies,Attached,Nuclear energy,0.0
10839,10839,NE,0.0,Other renewable energies,,Nuclear energy,0.0
10840,10840,NE,0.0,Other renewable energies,Continuous power plant,Nuclear energy,0.0
10841,10841,NE,0.0,Other renewable energies,Drinking water power plant,Nuclear energy,0.0
10842,10842,NE,0.0,Other renewable energies,Wastewater treatment,Nuclear energy,0.0
10843,10843,NE,0.0,Other renewable energies,Diversion power plant,Nuclear energy,0.0
10844,10844,NE,0.0,Other renewable energies,Biomass usage,Nuclear energy,0.0
10845,10845,NE,0.0,Other renewable energies,Weir plant,Nuclear energy,0.0
10846,10846,NE,0.0,Other renewable energies,Freestanding,Nuclear energy,0.0
10847,10847,NE,0.0,Other renewable energies,Waste incineration,Nuclear energy,0.0
10848,10848,NE,0.0,Other renewable energies,Wastewater power plant,Nuclear energy,0.0
10849,10849,NE,0.0,Other renewable energies,Storage power plant,Nuclear energy,0.0
10850,10850,NE,0.0,Other renewable energies,Pumped storage power plant,Nuclear energy,0.0
10851,10851,NE,0.0,Other renewable energies,Integrated,Crude oil,0.0
10852,10852,NE,0.0,Other renewable energies,Attached,Crude oil,0.0
10853,10853,NE,0.0,Other renewable energies,,Crude oil,0.0
10854,10854,NE,0.0,Other renewable energies,Continuous power plant,Crude oil,0.0
10855,10855,NE,0.0,Other renewable energies,Drinking water power plant,Crude oil,0.0
10856,10856,NE,0.0,Other renewable energies,Wastewater treatment,Crude oil,0.0
10857,10857,NE,0.0,Other renewable energies,Diversion power plant,Crude oil,0.0
10858,10858,NE,0.0,Other renewable energies,Biomass usage,Crude oil,0.0
10859,10859,NE,0.0,Other renewable energies,Weir plant,Crude oil,0.0
10860,10860,NE,0.0,Other renewable energies,Freestanding,Crude oil,0.0
10861,10861,NE,0.0,Other renewable energies,Waste incineration,Crude oil,0.0
10862,10862,NE,0.0,Other renewable energies,Wastewater power plant,Crude oil,0.0
10863,10863,NE,0.0,Other renewable energies,Storage power plant,Crude oil,0.0
10864,10864,NE,0.0,Other renewable energies,Pumped storage power plant,Crude oil,0.0
10865,10865,NE,0.0,Hydroelectric power,Integrated,Photovoltaic,0.0
10866,10866,NE,0.0,Hydroelectric power,Attached,Photovoltaic,0.0
10867,10867,NE,0.0,Hydroelectric power,,Photovoltaic,0.0
10868,10868,NE,0.0,Hydroelectric power,Continuous power plant,Photovoltaic,0.0
10869,10869,NE,0.0,Hydroelectric power,Drinking water power plant,Photovoltaic,0.0
10870,10870,NE,0.0,Hydroelectric power,Wastewater treatment,Photovoltaic,0.0
10871,10871,NE,0.0,Hydroelectric power,Diversion power plant,Photovoltaic,0.0
10872,10872,NE,0.0,Hydroelectric power,Biomass usage,Photovoltaic,0.0
10873,10873,NE,0.0,Hydroelectric power,Weir plant,Photovoltaic,0.0
10874,10874,NE,0.0,Hydroelectric power,Freestanding,Photovoltaic,0.0
10875,10875,NE,0.0,Hydroelectric power,Waste incineration,Photovoltaic,0.0
10876,10876,NE,0.0,Hydroelectric power,Wastewater power plant,Photovoltaic,0.0
10877,10877,NE,0.0,Hydroelectric power,Storage power plant,Photovoltaic,0.0
10878,10878,NE,0.0,Hydroelectric power,Pumped storage power plant,Photovoltaic,0.0
10879,10879,NE,0.0,Hydroelectric power,Integrated,Wind Energy,0.0
10880,10880,NE,0.0,Hydroelectric power,Attached,Wind Energy,0.0
10881,10881,NE,0.0,Hydroelectric power,,Wind Energy,0.0
10882,10882,NE,0.0,Hydroelectric power,Continuous power plant,Wind Energy,0.0
10883,10883,NE,0.0,Hydroelectric power,Drinking water power plant,Wind Energy,0.0
10884,10884,NE,0.0,Hydroelectric power,Wastewater treatment,Wind Energy,0.0
10885,10885,NE,0.0,Hydroelectric power,Diversion power plant,Wind Energy,0.0
10886,10886,NE,0.0,Hydroelectric power,Biomass usage,Wind Energy,0.0
10887,10887,NE,0.0,Hydroelectric power,Weir plant,Wind Energy,0.0
10888,10888,NE,0.0,Hydroelectric power,Freestanding,Wind Energy,0.0
10889,10889,NE,0.0,Hydroelectric power,Waste incineration,Wind Energy,0.0
10890,10890,NE,0.0,Hydroelectric power,Wastewater power plant,Wind Energy,0.0
10891,10891,NE,0.0,Hydroelectric power,Storage power plant,Wind Energy,0.0
10892,10892,NE,0.0,Hydroelectric power,Pumped storage power plant,Wind Energy,0.0
10893,10893,NE,0.0,Hydroelectric power,Integrated,Hydroelectric power,0.0
10894,10894,NE,0.0,Hydroelectric power,Attached,Hydroelectric power,0.0
10895,10895,NE,0.0,Hydroelectric power,,Hydroelectric power,0.0
10896,10896,NE,2517.0,Hydroelectric power,Continuous power plant,Hydroelectric power,2517.0
10897,10897,NE,12.0,Hydroelectric power,Drinking water power plant,Hydroelectric power,12.0
10898,10898,NE,0.0,Hydroelectric power,Wastewater treatment,Hydroelectric power,0.0
10899,10899,NE,11020.0,Hydroelectric power,Diversion power plant,Hydroelectric power,11020.0
10900,10900,NE,0.0,Hydroelectric power,Biomass usage,Hydroelectric power,0.0
10901,10901,NE,1050.0,Hydroelectric power,Weir plant,Hydroelectric power,1050.0
10902,10902,NE,0.0,Hydroelectric power,Freestanding,Hydroelectric power,0.0
10903,10903,NE,0.0,Hydroelectric power,Waste incineration,Hydroelectric power,0.0
10904,10904,NE,0.0,Hydroelectric power,Wastewater power plant,Hydroelectric power,0.0
10905,10905,NE,43730.0,Hydroelectric power,Storage power plant,Hydroelectric power,43730.0
10906,10906,NE,0.0,Hydroelectric power,Pumped storage power plant,Hydroelectric power,0.0
10907,10907,NE,0.0,Hydroelectric power,Integrated,Biomass,0.0
10908,10908,NE,0.0,Hydroelectric power,Attached,Biomass,0.0
10909,10909,NE,0.0,Hydroelectric power,,Biomass,0.0
10910,10910,NE,0.0,Hydroelectric power,Continuous power plant,Biomass,0.0
10911,10911,NE,0.0,Hydroelectric power,Drinking water power plant,Biomass,0.0
10912,10912,NE,0.0,Hydroelectric power,Wastewater treatment,Biomass,0.0
10913,10913,NE,0.0,Hydroelectric power,Diversion power plant,Biomass,0.0
10914,10914,NE,0.0,Hydroelectric power,Biomass usage,Biomass,0.0
10915,10915,NE,0.0,Hydroelectric power,Weir plant,Biomass,0.0
10916,10916,NE,0.0,Hydroelectric power,Freestanding,Biomass,0.0
10917,10917,NE,0.0,Hydroelectric power,Waste incineration,Biomass,0.0
10918,10918,NE,0.0,Hydroelectric power,Wastewater power plant,Biomass,0.0
10919,10919,NE,0.0,Hydroelectric power,Storage power plant,Biomass,0.0
10920,10920,NE,0.0,Hydroelectric power,Pumped storage power plant,Biomass,0.0
10921,10921,NE,0.0,Hydroelectric power,Integrated,Waste,0.0
10922,10922,NE,0.0,Hydroelectric power,Attached,Waste,0.0
10923,10923,NE,0.0,Hydroelectric power,,Waste,0.0
10924,10924,NE,0.0,Hydroelectric power,Continuous power plant,Waste,0.0
10925,10925,NE,0.0,Hydroelectric power,Drinking water power plant,Waste,0.0
10926,10926,NE,0.0,Hydroelectric power,Wastewater treatment,Waste,0.0
10927,10927,NE,0.0,Hydroelectric power,Diversion power plant,Waste,0.0
10928,10928,NE,0.0,Hydroelectric power,Biomass usage,Waste,0.0
10929,10929,NE,0.0,Hydroelectric power,Weir plant,Waste,0.0
10930,10930,NE,0.0,Hydroelectric power,Freestanding,Waste,0.0
10931,10931,NE,0.0,Hydroelectric power,Waste incineration,Waste,0.0
10932,10932,NE,0.0,Hydroelectric power,Wastewater power plant,Waste,0.0
10933,10933,NE,0.0,Hydroelectric power,Storage power plant,Waste,0.0
10934,10934,NE,0.0,Hydroelectric power,Pumped storage power plant,Waste,0.0
10935,10935,NE,0.0,Hydroelectric power,Integrated,Natural gas,0.0
10936,10936,NE,0.0,Hydroelectric power,Attached,Natural gas,0.0
10937,10937,NE,0.0,Hydroelectric power,,Natural gas,0.0
10938,10938,NE,0.0,Hydroelectric power,Continuous power plant,Natural gas,0.0
10939,10939,NE,0.0,Hydroelectric power,Drinking water power plant,Natural gas,0.0
10940,10940,NE,0.0,Hydroelectric power,Wastewater treatment,Natural gas,0.0
10941,10941,NE,0.0,Hydroelectric power,Diversion power plant,Natural gas,0.0
10942,10942,NE,0.0,Hydroelectric power,Biomass usage,Natural gas,0.0
10943,10943,NE,0.0,Hydroelectric power,Weir plant,Natural gas,0.0
10944,10944,NE,0.0,Hydroelectric power,Freestanding,Natural gas,0.0
10945,10945,NE,0.0,Hydroelectric power,Waste incineration,Natural gas,0.0
10946,10946,NE,0.0,Hydroelectric power,Wastewater power plant,Natural gas,0.0
10947,10947,NE,0.0,Hydroelectric power,Storage power plant,Natural gas,0.0
10948,10948,NE,0.0,Hydroelectric power,Pumped storage power plant,Natural gas,0.0
10949,10949,NE,0.0,Hydroelectric power,Integrated,Nuclear energy,0.0
10950,10950,NE,0.0,Hydroelectric power,Attached,Nuclear energy,0.0
10951,10951,NE,0.0,Hydroelectric power,,Nuclear energy,0.0
10952,10952,NE,0.0,Hydroelectric power,Continuous power plant,Nuclear energy,0.0
10953,10953,NE,0.0,Hydroelectric power,Drinking water power plant,Nuclear energy,0.0
10954,10954,NE,0.0,Hydroelectric power,Wastewater treatment,Nuclear energy,0.0
10955,10955,NE,0.0,Hydroelectric power,Diversion power plant,Nuclear energy,0.0
10956,10956,NE,0.0,Hydroelectric power,Biomass usage,Nuclear energy,0.0
10957,10957,NE,0.0,Hydroelectric power,Weir plant,Nuclear energy,0.0
10958,10958,NE,0.0,Hydroelectric power,Freestanding,Nuclear energy,0.0
10959,10959,NE,0.0,Hydroelectric power,Waste incineration,Nuclear energy,0.0
10960,10960,NE,0.0,Hydroelectric power,Wastewater power plant,Nuclear energy,0.0
10961,10961,NE,0.0,Hydroelectric power,Storage power plant,Nuclear energy,0.0
10962,10962,NE,0.0,Hydroelectric power,Pumped storage power plant,Nuclear energy,0.0
10963,10963,NE,0.0,Hydroelectric power,Integrated,Crude oil,0.0
10964,10964,NE,0.0,Hydroelectric power,Attached,Crude oil,0.0
10965,10965,NE,0.0,Hydroelectric power,,Crude oil,0.0
10966,10966,NE,0.0,Hydroelectric power,Continuous power plant,Crude oil,0.0
10967,10967,NE,0.0,Hydroelectric power,Drinking water power plant,Crude oil,0.0
10968,10968,NE,0.0,Hydroelectric power,Wastewater treatment,Crude oil,0.0
10969,10969,NE,0.0,Hydroelectric power,Diversion power plant,Crude oil,0.0
10970,10970,NE,0.0,Hydroelectric power,Biomass usage,Crude oil,0.0
10971,10971,NE,0.0,Hydroelectric power,Weir plant,Crude oil,0.0
10972,10972,NE,0.0,Hydroelectric power,Freestanding,Crude oil,0.0
10973,10973,NE,0.0,Hydroelectric power,Waste incineration,Crude oil,0.0
10974,10974,NE,0.0,Hydroelectric power,Wastewater power plant,Crude oil,0.0
10975,10975,NE,0.0,Hydroelectric power,Storage power plant,Crude oil,0.0
10976,10976,NE,0.0,Hydroelectric power,Pumped storage power plant,Crude oil,0.0
10977,10977,NE,0.0,Fossil fuel,Integrated,Photovoltaic,0.0
10978,10978,NE,0.0,Fossil fuel,Attached,Photovoltaic,0.0
10979,10979,NE,0.0,Fossil fuel,,Photovoltaic,0.0
10980,10980,NE,0.0,Fossil fuel,Continuous power plant,Photovoltaic,0.0
10981,10981,NE,0.0,Fossil fuel,Drinking water power plant,Photovoltaic,0.0
10982,10982,NE,0.0,Fossil fuel,Wastewater treatment,Photovoltaic,0.0
10983,10983,NE,0.0,Fossil fuel,Diversion power plant,Photovoltaic,0.0
10984,10984,NE,0.0,Fossil fuel,Biomass usage,Photovoltaic,0.0
10985,10985,NE,0.0,Fossil fuel,Weir plant,Photovoltaic,0.0
10986,10986,NE,0.0,Fossil fuel,Freestanding,Photovoltaic,0.0
10987,10987,NE,0.0,Fossil fuel,Waste incineration,Photovoltaic,0.0
10988,10988,NE,0.0,Fossil fuel,Wastewater power plant,Photovoltaic,0.0
10989,10989,NE,0.0,Fossil fuel,Storage power plant,Photovoltaic,0.0
10990,10990,NE,0.0,Fossil fuel,Pumped storage power plant,Photovoltaic,0.0
10991,10991,NE,0.0,Fossil fuel,Integrated,Wind Energy,0.0
10992,10992,NE,0.0,Fossil fuel,Attached,Wind Energy,0.0
10993,10993,NE,0.0,Fossil fuel,,Wind Energy,0.0
10994,10994,NE,0.0,Fossil fuel,Continuous power plant,Wind Energy,0.0
10995,10995,NE,0.0,Fossil fuel,Drinking water power plant,Wind Energy,0.0
10996,10996,NE,0.0,Fossil fuel,Wastewater treatment,Wind Energy,0.0
10997,10997,NE,0.0,Fossil fuel,Diversion power plant,Wind Energy,0.0
10998,10998,NE,0.0,Fossil fuel,Biomass usage,Wind Energy,0.0
10999,10999,NE,0.0,Fossil fuel,Weir plant,Wind Energy,0.0
11000,11000,NE,0.0,Fossil fuel,Freestanding,Wind Energy,0.0
11001,11001,NE,0.0,Fossil fuel,Waste incineration,Wind Energy,0.0
11002,11002,NE,0.0,Fossil fuel,Wastewater power plant,Wind Energy,0.0
11003,11003,NE,0.0,Fossil fuel,Storage power plant,Wind Energy,0.0
11004,11004,NE,0.0,Fossil fuel,Pumped storage power plant,Wind Energy,0.0
11005,11005,NE,0.0,Fossil fuel,Integrated,Hydroelectric power,0.0
11006,11006,NE,0.0,Fossil fuel,Attached,Hydroelectric power,0.0
11007,11007,NE,0.0,Fossil fuel,,Hydroelectric power,0.0
11008,11008,NE,0.0,Fossil fuel,Continuous power plant,Hydroelectric power,0.0
11009,11009,NE,0.0,Fossil fuel,Drinking water power plant,Hydroelectric power,0.0
11010,11010,NE,0.0,Fossil fuel,Wastewater treatment,Hydroelectric power,0.0
11011,11011,NE,0.0,Fossil fuel,Diversion power plant,Hydroelectric power,0.0
11012,11012,NE,0.0,Fossil fuel,Biomass usage,Hydroelectric power,0.0
11013,11013,NE,0.0,Fossil fuel,Weir plant,Hydroelectric power,0.0
11014,11014,NE,0.0,Fossil fuel,Freestanding,Hydroelectric power,0.0
11015,11015,NE,0.0,Fossil fuel,Waste incineration,Hydroelectric power,0.0
11016,11016,NE,0.0,Fossil fuel,Wastewater power plant,Hydroelectric power,0.0
11017,11017,NE,0.0,Fossil fuel,Storage power plant,Hydroelectric power,0.0
11018,11018,NE,0.0,Fossil fuel,Pumped storage power plant,Hydroelectric power,0.0
11019,11019,NE,0.0,Fossil fuel,Integrated,Biomass,0.0
11020,11020,NE,0.0,Fossil fuel,Attached,Biomass,0.0
11021,11021,NE,0.0,Fossil fuel,,Biomass,0.0
11022,11022,NE,0.0,Fossil fuel,Continuous power plant,Biomass,0.0
11023,11023,NE,0.0,Fossil fuel,Drinking water power plant,Biomass,0.0
11024,11024,NE,0.0,Fossil fuel,Wastewater treatment,Biomass,0.0
11025,11025,NE,0.0,Fossil fuel,Diversion power plant,Biomass,0.0
11026,11026,NE,0.0,Fossil fuel,Biomass usage,Biomass,0.0
11027,11027,NE,0.0,Fossil fuel,Weir plant,Biomass,0.0
11028,11028,NE,0.0,Fossil fuel,Freestanding,Biomass,0.0
11029,11029,NE,0.0,Fossil fuel,Waste incineration,Biomass,0.0
11030,11030,NE,0.0,Fossil fuel,Wastewater power plant,Biomass,0.0
11031,11031,NE,0.0,Fossil fuel,Storage power plant,Biomass,0.0
11032,11032,NE,0.0,Fossil fuel,Pumped storage power plant,Biomass,0.0
11033,11033,NE,0.0,Fossil fuel,Integrated,Waste,0.0
11034,11034,NE,0.0,Fossil fuel,Attached,Waste,0.0
11035,11035,NE,0.0,Fossil fuel,,Waste,0.0
11036,11036,NE,0.0,Fossil fuel,Continuous power plant,Waste,0.0
11037,11037,NE,0.0,Fossil fuel,Drinking water power plant,Waste,0.0
11038,11038,NE,0.0,Fossil fuel,Wastewater treatment,Waste,0.0
11039,11039,NE,0.0,Fossil fuel,Diversion power plant,Waste,0.0
11040,11040,NE,0.0,Fossil fuel,Biomass usage,Waste,0.0
11041,11041,NE,0.0,Fossil fuel,Weir plant,Waste,0.0
11042,11042,NE,0.0,Fossil fuel,Freestanding,Waste,0.0
11043,11043,NE,0.0,Fossil fuel,Waste incineration,Waste,0.0
11044,11044,NE,0.0,Fossil fuel,Wastewater power plant,Waste,0.0
11045,11045,NE,0.0,Fossil fuel,Storage power plant,Waste,0.0
11046,11046,NE,0.0,Fossil fuel,Pumped storage power plant,Waste,0.0
11047,11047,NE,0.0,Fossil fuel,Integrated,Natural gas,0.0
11048,11048,NE,0.0,Fossil fuel,Attached,Natural gas,0.0
11049,11049,NE,0.0,Fossil fuel,,Natural gas,0.0
11050,11050,NE,0.0,Fossil fuel,Continuous power plant,Natural gas,0.0
11051,11051,NE,0.0,Fossil fuel,Drinking water power plant,Natural gas,0.0
11052,11052,NE,0.0,Fossil fuel,Wastewater treatment,Natural gas,0.0
11053,11053,NE,0.0,Fossil fuel,Diversion power plant,Natural gas,0.0
11054,11054,NE,0.0,Fossil fuel,Biomass usage,Natural gas,0.0
11055,11055,NE,0.0,Fossil fuel,Weir plant,Natural gas,0.0
11056,11056,NE,0.0,Fossil fuel,Freestanding,Natural gas,0.0
11057,11057,NE,0.0,Fossil fuel,Waste incineration,Natural gas,0.0
11058,11058,NE,0.0,Fossil fuel,Wastewater power plant,Natural gas,0.0
11059,11059,NE,0.0,Fossil fuel,Storage power plant,Natural gas,0.0
11060,11060,NE,0.0,Fossil fuel,Pumped storage power plant,Natural gas,0.0
11061,11061,NE,0.0,Fossil fuel,Integrated,Nuclear energy,0.0
11062,11062,NE,0.0,Fossil fuel,Attached,Nuclear energy,0.0
11063,11063,NE,0.0,Fossil fuel,,Nuclear energy,0.0
11064,11064,NE,0.0,Fossil fuel,Continuous power plant,Nuclear energy,0.0
11065,11065,NE,0.0,Fossil fuel,Drinking water power plant,Nuclear energy,0.0
11066,11066,NE,0.0,Fossil fuel,Wastewater treatment,Nuclear energy,0.0
11067,11067,NE,0.0,Fossil fuel,Diversion power plant,Nuclear energy,0.0
11068,11068,NE,0.0,Fossil fuel,Biomass usage,Nuclear energy,0.0
11069,11069,NE,0.0,Fossil fuel,Weir plant,Nuclear energy,0.0
11070,11070,NE,0.0,Fossil fuel,Freestanding,Nuclear energy,0.0
11071,11071,NE,0.0,Fossil fuel,Waste incineration,Nuclear energy,0.0
11072,11072,NE,0.0,Fossil fuel,Wastewater power plant,Nuclear energy,0.0
11073,11073,NE,0.0,Fossil fuel,Storage power plant,Nuclear energy,0.0
11074,11074,NE,0.0,Fossil fuel,Pumped storage power plant,Nuclear energy,0.0
11075,11075,NE,0.0,Fossil fuel,Integrated,Crude oil,0.0
11076,11076,NE,0.0,Fossil fuel,Attached,Crude oil,0.0
11077,11077,NE,0.0,Fossil fuel,,Crude oil,0.0
11078,11078,NE,0.0,Fossil fuel,Continuous power plant,Crude oil,0.0
11079,11079,NE,0.0,Fossil fuel,Drinking water power plant,Crude oil,0.0
